country,year,sex,age,suicides_no,population,country-year,HDI for year, gdp_for_year ($) ,gdp_per_capita ($),generation,suicides/100k pop
Singapore,1991,male,5-14 years,0,211000,Singapore1991,,"45,47,44,42,836",17768,Millenials,0
Singapore,1992,male,75+ years,15,26000,Singapore1992,,"52,15,64,14,979",20029,G.I. Generation,57.69
Singapore,1992,female,75+ years,20,38200,Singapore1992,,"52,15,64,14,979",20029,G.I. Generation,52.36
Singapore,1992,male,55-74 years,26,147100,Singapore1992,,"52,15,64,14,979",20029,Silent,17.68
Singapore,1992,female,55-74 years,27,153300,Singapore1992,,"52,15,64,14,979",20029,Silent,17.61
Singapore,1992,male,25-34 years,43,299300,Singapore1992,,"52,15,64,14,979",20029,Boomers,14.37
Singapore,1992,male,35-54 years,53,400800,Singapore1992,,"52,15,64,14,979",20029,Boomers,13.22
Singapore,1992,female,25-34 years,28,293200,Singapore1992,,"52,15,64,14,979",20029,Boomers,9.55
Singapore,1992,male,15-24 years,21,228100,Singapore1992,,"52,15,64,14,979",20029,Generation X,9.21
Singapore,1992,female,35-54 years,32,391200,Singapore1992,,"52,15,64,14,979",20029,Boomers,8.18
Singapore,1992,female,15-24 years,9,220000,Singapore1992,,"52,15,64,14,979",20029,Generation X,4.09
Singapore,1992,male,5-14 years,2,211000,Singapore1992,,"52,15,64,14,979",20029,Millenials,0.95
Singapore,1992,female,5-14 years,1,195800,Singapore1992,,"52,15,64,14,979",20029,Millenials,0.51
Singapore,1993,male,75+ years,26,26800,Singapore1993,,"60,64,45,72,348",22835,G.I. Generation,97.01
Singapore,1993,female,75+ years,20,39500,Singapore1993,,"60,64,45,72,348",22835,G.I. Generation,50.63
Singapore,1993,male,55-74 years,31,151200,Singapore1993,,"60,64,45,72,348",22835,Silent,20.5
Singapore,1993,male,35-54 years,56,420500,Singapore1993,,"60,64,45,72,348",22835,Boomers,13.32
Singapore,1993,female,55-74 years,21,157900,Singapore1993,,"60,64,45,72,348",22835,Silent,13.3
Singapore,1993,male,25-34 years,36,296600,Singapore1993,,"60,64,45,72,348",22835,Boomers,12.14
Singapore,1993,male,15-24 years,19,224300,Singapore1993,,"60,64,45,72,348",22835,Generation X,8.47
Singapore,1993,female,35-54 years,28,411300,Singapore1993,,"60,64,45,72,348",22835,Boomers,6.81
Singapore,1993,female,25-34 years,19,292900,Singapore1993,,"60,64,45,72,348",22835,Boomers,6.49
Singapore,1993,female,15-24 years,13,217700,Singapore1993,,"60,64,45,72,348",22835,Generation X,5.97
Singapore,1993,female,5-14 years,1,200800,Singapore1993,,"60,64,45,72,348",22835,Millenials,0.5
Singapore,1993,male,5-14 years,0,216300,Singapore1993,,"60,64,45,72,348",22835,Millenials,0
Singapore,1994,male,75+ years,24,27500,Singapore1994,,"73,77,77,92,327",27202,G.I. Generation,87.27
Singapore,1994,female,75+ years,23,40500,Singapore1994,,"73,77,77,92,327",27202,G.I. Generation,56.79
Singapore,1994,male,55-74 years,37,157700,Singapore1994,,"73,77,77,92,327",27202,Silent,23.46
Singapore,1994,female,55-74 years,26,165300,Singapore1994,,"73,77,77,92,327",27202,Silent,15.73
Singapore,1994,male,35-54 years,69,439100,Singapore1994,,"73,77,77,92,327",27202,Boomers,15.71
Singapore,1994,male,25-34 years,35,291200,Singapore1994,,"73,77,77,92,327",27202,Boomers,12.02
Singapore,1994,male,15-24 years,24,222900,Singapore1994,,"73,77,77,92,327",27202,Generation X,10.77
Singapore,1994,female,35-54 years,39,429400,Singapore1994,,"73,77,77,92,327",27202,Boomers,9.08
Singapore,1994,female,15-24 years,19,216300,Singapore1994,,"73,77,77,92,327",27202,Generation X,8.78
Singapore,1994,female,25-34 years,17,291500,Singapore1994,,"73,77,77,92,327",27202,Boomers,5.83
Singapore,1994,female,5-14 years,2,207500,Singapore1994,,"73,77,77,92,327",27202,Millenials,0.96
Singapore,1994,male,5-14 years,1,223300,Singapore1994,,"73,77,77,92,327",27202,Millenials,0.45
Singapore,1995,male,75+ years,32,28200,Singapore1995,0.773,"87,89,00,09,877",31783,G.I. Generation,113.48
Singapore,1995,female,75+ years,24,41800,Singapore1995,0.773,"87,89,00,09,877",31783,G.I. Generation,57.42
Singapore,1995,male,55-74 years,46,164600,Singapore1995,0.773,"87,89,00,09,877",31783,Silent,27.95
Singapore,1995,male,35-54 years,92,457000,Singapore1995,0.773,"87,89,00,09,877",31783,Boomers,20.13
Singapore,1995,female,55-74 years,28,172900,Singapore1995,0.773,"87,89,00,09,877",31783,Silent,16.19
Singapore,1995,female,35-54 years,50,447500,Singapore1995,0.773,"87,89,00,09,877",31783,Boomers,11.17
Singapore,1995,male,25-34 years,31,286200,Singapore1995,0.773,"87,89,00,09,877",31783,Generation X,10.83
Singapore,1995,male,15-24 years,23,221900,Singapore1995,0.773,"87,89,00,09,877",31783,Generation X,10.37
Singapore,1995,female,15-24 years,16,215400,Singapore1995,0.773,"87,89,00,09,877",31783,Generation X,7.43
Singapore,1995,female,25-34 years,20,289600,Singapore1995,0.773,"87,89,00,09,877",31783,Generation X,6.91
Singapore,1995,male,5-14 years,2,228000,Singapore1995,0.773,"87,89,00,09,877",31783,Millenials,0.88
Singapore,1995,female,5-14 years,0,212200,Singapore1995,0.773,"87,89,00,09,877",31783,Millenials,0
Singapore,1996,male,75+ years,26,28800,Singapore1996,,"96,40,37,58,865",34148,G.I. Generation,90.28
Singapore,1996,female,75+ years,21,42600,Singapore1996,,"96,40,37,58,865",34148,G.I. Generation,49.3
Singapore,1996,male,55-74 years,21,171300,Singapore1996,,"96,40,37,58,865",34148,Silent,12.26
Singapore,1996,male,25-34 years,34,283600,Singapore1996,,"96,40,37,58,865",34148,Generation X,11.99
Singapore,1996,male,35-54 years,50,475400,Singapore1996,,"96,40,37,58,865",34148,Boomers,10.52
Singapore,1996,female,55-74 years,19,180800,Singapore1996,,"96,40,37,58,865",34148,Silent,10.51
Singapore,1996,male,15-24 years,20,220500,Singapore1996,,"96,40,37,58,865",34148,Generation X,9.07
Singapore,1996,female,25-34 years,17,289000,Singapore1996,,"96,40,37,58,865",34148,Generation X,5.88
Singapore,1996,female,35-54 years,21,465900,Singapore1996,,"96,40,37,58,865",34148,Boomers,4.51
Singapore,1996,female,15-24 years,6,213600,Singapore1996,,"96,40,37,58,865",34148,Generation X,2.81
Singapore,1996,female,5-14 years,3,217600,Singapore1996,,"96,40,37,58,865",34148,Millenials,1.38
Singapore,1996,male,5-14 years,1,234000,Singapore1996,,"96,40,37,58,865",34148,Millenials,0.43
Singapore,1997,male,75+ years,24,29500,Singapore1997,,"1,00,16,39,95,151",34779,G.I. Generation,81.36
Singapore,1997,female,75+ years,15,43700,Singapore1997,,"1,00,16,39,95,151",34779,G.I. Generation,34.32
Singapore,1997,male,55-74 years,36,176100,Singapore1997,,"1,00,16,39,95,151",34779,Silent,20.44
Singapore,1997,male,25-34 years,44,282000,Singapore1997,,"1,00,16,39,95,151",34779,Generation X,15.6
Singapore,1997,male,35-54 years,74,495200,Singapore1997,,"1,00,16,39,95,151",34779,Boomers,14.94
Singapore,1997,female,25-34 years,29,289500,Singapore1997,,"1,00,16,39,95,151",34779,Generation X,10.02
Singapore,1997,female,55-74 years,18,186200,Singapore1997,,"1,00,16,39,95,151",34779,Silent,9.67
Singapore,1997,female,35-54 years,34,485900,Singapore1997,,"1,00,16,39,95,151",34779,Boomers,7
Singapore,1997,male,15-24 years,15,218600,Singapore1997,,"1,00,16,39,95,151",34779,Generation X,6.86
Singapore,1997,female,15-24 years,10,211600,Singapore1997,,"1,00,16,39,95,151",34779,Generation X,4.73
Singapore,1997,male,5-14 years,3,238600,Singapore1997,,"1,00,16,39,95,151",34779,Millenials,1.26
Singapore,1997,female,5-14 years,1,223100,Singapore1997,,"1,00,16,39,95,151",34779,Millenials,0.45
Singapore,1998,male,75+ years,20,30200,Singapore1998,,"85,70,76,36,233",29150,G.I. Generation,66.23
Singapore,1998,female,75+ years,20,45000,Singapore1998,,"85,70,76,36,233",29150,G.I. Generation,44.44
Singapore,1998,male,55-74 years,45,180700,Singapore1998,,"85,70,76,36,233",29150,Silent,24.9
Singapore,1998,female,55-74 years,35,191000,Singapore1998,,"85,70,76,36,233",29150,Silent,18.32
Singapore,1998,male,25-34 years,41,281300,Singapore1998,,"85,70,76,36,233",29150,Generation X,14.58
Singapore,1998,male,35-54 years,69,515800,Singapore1998,,"85,70,76,36,233",29150,Boomers,13.38
Singapore,1998,male,15-24 years,22,216100,Singapore1998,,"85,70,76,36,233",29150,Generation X,10.18
Singapore,1998,female,25-34 years,24,291400,Singapore1998,,"85,70,76,36,233",29150,Generation X,8.24
Singapore,1998,female,15-24 years,15,209400,Singapore1998,,"85,70,76,36,233",29150,Generation X,7.16
Singapore,1998,female,35-54 years,34,507300,Singapore1998,,"85,70,76,36,233",29150,Boomers,6.7
Singapore,1998,male,5-14 years,3,243800,Singapore1998,,"85,70,76,36,233",29150,Millenials,1.23
Singapore,1998,female,5-14 years,0,228200,Singapore1998,,"85,70,76,36,233",29150,Millenials,0
Singapore,1999,male,75+ years,21,31400,Singapore1999,,"86,28,31,26,844",28789,G.I. Generation,66.88
Singapore,1999,male,55-74 years,43,186300,Singapore1999,,"86,28,31,26,844",28789,Silent,23.08
Singapore,1999,female,75+ years,8,46100,Singapore1999,,"86,28,31,26,844",28789,G.I. Generation,17.35
Singapore,1999,male,35-54 years,75,535500,Singapore1999,,"86,28,31,26,844",28789,Boomers,14.01
Singapore,1999,male,25-34 years,31,277300,Singapore1999,,"86,28,31,26,844",28789,Generation X,11.18
Singapore,1999,female,55-74 years,16,197700,Singapore1999,,"86,28,31,26,844",28789,Silent,8.09
Singapore,1999,female,35-54 years,39,527100,Singapore1999,,"86,28,31,26,844",28789,Boomers,7.4
Singapore,1999,male,15-24 years,15,214200,Singapore1999,,"86,28,31,26,844",28789,Generation X,7
Singapore,1999,female,25-34 years,16,289800,Singapore1999,,"86,28,31,26,844",28789,Generation X,5.52
Singapore,1999,female,15-24 years,8,207400,Singapore1999,,"86,28,31,26,844",28789,Generation X,3.86
Singapore,1999,female,5-14 years,3,234400,Singapore1999,,"86,28,31,26,844",28789,Millenials,1.28
Singapore,1999,male,5-14 years,2,249900,Singapore1999,,"86,28,31,26,844",28789,Millenials,0.8
Singapore,2000,male,75+ years,16,32600,Singapore2000,0.819,"95,83,39,32,715",31446,G.I. Generation,49.08
Singapore,2000,male,55-74 years,48,189200,Singapore2000,0.819,"95,83,39,32,715",31446,Silent,25.37
Singapore,2000,female,75+ years,11,47400,Singapore2000,0.819,"95,83,39,32,715",31446,G.I. Generation,23.21
Singapore,2000,male,35-54 years,87,555800,Singapore2000,0.819,"95,83,39,32,715",31446,Boomers,15.65
Singapore,2000,male,25-34 years,34,271100,Singapore2000,0.819,"95,83,39,32,715",31446,Generation X,12.54
Singapore,2000,female,35-54 years,44,548100,Singapore2000,0.819,"95,83,39,32,715",31446,Boomers,8.03
Singapore,2000,female,55-74 years,16,201600,Singapore2000,0.819,"95,83,39,32,715",31446,Silent,7.94
Singapore,2000,female,15-24 years,16,208300,Singapore2000,0.819,"95,83,39,32,715",31446,Generation X,7.68
Singapore,2000,male,15-24 years,14,215200,Singapore2000,0.819,"95,83,39,32,715",31446,Generation X,6.51
Singapore,2000,female,25-34 years,17,286400,Singapore2000,0.819,"95,83,39,32,715",31446,Generation X,5.94
Singapore,2000,male,5-14 years,5,253800,Singapore2000,0.819,"95,83,39,32,715",31446,Millenials,1.97
Singapore,2000,female,5-14 years,1,238100,Singapore2000,0.819,"95,83,39,32,715",31446,Millenials,0.42
Singapore,2001,male,75+ years,18,34800,Singapore2001,,"89,28,62,08,629",28774,Silent,51.72
Singapore,2001,female,75+ years,12,50200,Singapore2001,,"89,28,62,08,629",28774,Silent,23.9
Singapore,2001,male,55-74 years,40,194800,Singapore2001,,"89,28,62,08,629",28774,Silent,20.53
Singapore,2001,male,25-34 years,43,265800,Singapore2001,,"89,28,62,08,629",28774,Generation X,16.18
Singapore,2001,male,35-54 years,65,573200,Singapore2001,,"89,28,62,08,629",28774,Boomers,11.34
Singapore,2001,male,15-24 years,21,216300,Singapore2001,,"89,28,62,08,629",28774,Millenials,9.71
Singapore,2001,female,55-74 years,20,207900,Singapore2001,,"89,28,62,08,629",28774,Silent,9.62
Singapore,2001,female,35-54 years,44,566000,Singapore2001,,"89,28,62,08,629",28774,Boomers,7.77
Singapore,2001,female,15-24 years,16,209200,Singapore2001,,"89,28,62,08,629",28774,Millenials,7.65
Singapore,2001,female,25-34 years,21,283700,Singapore2001,,"89,28,62,08,629",28774,Generation X,7.4
Singapore,2001,male,5-14 years,3,258300,Singapore2001,,"89,28,62,08,629",28774,Millenials,1.16
Singapore,2001,female,5-14 years,2,242800,Singapore2001,,"89,28,62,08,629",28774,Millenials,0.82
Singapore,2002,male,75+ years,19,37200,Singapore2002,,"91,94,11,92,896",29048,Silent,51.08
Singapore,2002,female,75+ years,19,53600,Singapore2002,,"91,94,11,92,896",29048,Silent,35.45
Singapore,2002,male,55-74 years,33,206500,Singapore2002,,"91,94,11,92,896",29048,Silent,15.98
Singapore,2002,male,35-54 years,87,582400,Singapore2002,,"91,94,11,92,896",29048,Boomers,14.94
Singapore,2002,male,25-34 years,38,265900,Singapore2002,,"91,94,11,92,896",29048,Generation X,14.29
Singapore,2002,female,15-24 years,20,209600,Singapore2002,,"91,94,11,92,896",29048,Millenials,9.54
Singapore,2002,female,35-54 years,52,576200,Singapore2002,,"91,94,11,92,896",29048,Boomers,9.02
Singapore,2002,female,55-74 years,18,220400,Singapore2002,,"91,94,11,92,896",29048,Silent,8.17
Singapore,2002,female,25-34 years,20,286100,Singapore2002,,"91,94,11,92,896",29048,Generation X,6.99
Singapore,2002,male,15-24 years,15,216400,Singapore2002,,"91,94,11,92,896",29048,Millenials,6.93
Singapore,2002,female,5-14 years,0,247700,Singapore2002,,"91,94,11,92,896",29048,Millenials,0
Singapore,2002,male,5-14 years,0,263200,Singapore2002,,"91,94,11,92,896",29048,Millenials,0
Singapore,2003,male,75+ years,22,39400,Singapore2003,,"97,00,13,77,569",30067,Silent,55.84
Singapore,2003,female,75+ years,16,57000,Singapore2003,,"97,00,13,77,569",30067,Silent,28.07
Singapore,2003,male,55-74 years,39,218800,Singapore2003,,"97,00,13,77,569",30067,Silent,17.82
Singapore,2003,male,25-34 years,38,263800,Singapore2003,,"97,00,13,77,569",30067,Generation X,14.4
Singapore,2003,male,35-54 years,76,592400,Singapore2003,,"97,00,13,77,569",30067,Boomers,12.83
Singapore,2003,female,55-74 years,26,232800,Singapore2003,,"97,00,13,77,569",30067,Silent,11.17
Singapore,2003,male,15-24 years,24,221500,Singapore2003,,"97,00,13,77,569",30067,Millenials,10.84
Singapore,2003,female,35-54 years,42,586600,Singapore2003,,"97,00,13,77,569",30067,Boomers,7.16
Singapore,2003,female,25-34 years,20,286600,Singapore2003,,"97,00,13,77,569",30067,Generation X,6.98
Singapore,2003,female,15-24 years,13,214300,Singapore2003,,"97,00,13,77,569",30067,Millenials,6.07
Singapore,2003,female,5-14 years,2,248900,Singapore2003,,"97,00,13,77,569",30067,Millenials,0.8
Singapore,2003,male,5-14 years,2,264100,Singapore2003,,"97,00,13,77,569",30067,Millenials,0.76
Singapore,2004,male,75+ years,24,42100,Singapore2004,,"1,14,18,85,57,567",34799,Silent,57.01
Singapore,2004,female,75+ years,14,60900,Singapore2004,,"1,14,18,85,57,567",34799,Silent,22.99
Singapore,2004,male,55-74 years,46,231800,Singapore2004,,"1,14,18,85,57,567",34799,Silent,19.84
Singapore,2004,male,35-54 years,87,598400,Singapore2004,,"1,14,18,85,57,567",34799,Boomers,14.54
Singapore,2004,female,55-74 years,32,246500,Singapore2004,,"1,14,18,85,57,567",34799,Silent,12.98
Singapore,2004,male,25-34 years,34,263100,Singapore2004,,"1,14,18,85,57,567",34799,Generation X,12.92
Singapore,2004,female,35-54 years,52,597700,Singapore2004,,"1,14,18,85,57,567",34799,Boomers,8.7
Singapore,2004,female,25-34 years,18,287900,Singapore2004,,"1,14,18,85,57,567",34799,Generation X,6.25
Singapore,2004,male,15-24 years,13,228400,Singapore2004,,"1,14,18,85,57,567",34799,Millenials,5.69
Singapore,2004,female,15-24 years,10,220500,Singapore2004,,"1,14,18,85,57,567",34799,Millenials,4.54
Singapore,2004,female,5-14 years,4,243800,Singapore2004,,"1,14,18,85,57,567",34799,Millenials,1.64
Singapore,2004,male,5-14 years,1,260300,Singapore2004,,"1,14,18,85,57,567",34799,Millenials,0.38
Singapore,2005,male,75+ years,32,44200,Singapore2005,0.841,"1,27,41,76,88,056",38122,Silent,72.4
Singapore,2005,male,55-74 years,56,245000,Singapore2005,0.841,"1,27,41,76,88,056",38122,Silent,22.86
Singapore,2005,female,75+ years,11,64200,Singapore2005,0.841,"1,27,41,76,88,056",38122,Silent,17.13
Singapore,2005,male,35-54 years,99,605700,Singapore2005,0.841,"1,27,41,76,88,056",38122,Boomers,16.34
Singapore,2005,male,25-34 years,37,265600,Singapore2005,0.841,"1,27,41,76,88,056",38122,Generation X,13.93
Singapore,2005,female,55-74 years,27,259500,Singapore2005,0.841,"1,27,41,76,88,056",38122,Silent,10.4
Singapore,2005,female,35-54 years,50,604300,Singapore2005,0.841,"1,27,41,76,88,056",38122,Boomers,8.27
Singapore,2005,male,15-24 years,16,233900,Singapore2005,0.841,"1,27,41,76,88,056",38122,Millenials,6.84
Singapore,2005,female,15-24 years,13,225500,Singapore2005,0.841,"1,27,41,76,88,056",38122,Millenials,5.76
Singapore,2005,female,25-34 years,15,289600,Singapore2005,0.841,"1,27,41,76,88,056",38122,Generation X,5.18
Singapore,2005,female,5-14 years,3,244900,Singapore2005,0.841,"1,27,41,76,88,056",38122,Millenials,1.22
Singapore,2005,male,5-14 years,0,260000,Singapore2005,0.841,"1,27,41,76,88,056",38122,Millenials,0
Singapore,2006,male,75+ years,14,46700,Singapore2006,,"1,47,79,72,18,201",43318,Silent,29.98
Singapore,2006,female,75+ years,19,67600,Singapore2006,,"1,47,79,72,18,201",43318,Silent,28.11
Singapore,2006,male,55-74 years,58,258800,Singapore2006,,"1,47,79,72,18,201",43318,Silent,22.41
Singapore,2006,male,35-54 years,118,615500,Singapore2006,,"1,47,79,72,18,201",43318,Boomers,19.17
Singapore,2006,female,55-74 years,39,273400,Singapore2006,,"1,47,79,72,18,201",43318,Silent,14.26
Singapore,2006,male,25-34 years,25,267200,Singapore2006,,"1,47,79,72,18,201",43318,Generation X,9.36
Singapore,2006,female,35-54 years,55,616100,Singapore2006,,"1,47,79,72,18,201",43318,Boomers,8.93
Singapore,2006,female,25-34 years,24,292800,Singapore2006,,"1,47,79,72,18,201",43318,Generation X,8.2
Singapore,2006,male,15-24 years,15,240400,Singapore2006,,"1,47,79,72,18,201",43318,Millenials,6.24
Singapore,2006,female,15-24 years,3,231800,Singapore2006,,"1,47,79,72,18,201",43318,Millenials,1.29
Singapore,2006,female,5-14 years,1,243400,Singapore2006,,"1,47,79,72,18,201",43318,Millenials,0.41
Singapore,2006,male,5-14 years,1,258200,Singapore2006,,"1,47,79,72,18,201",43318,Millenials,0.39
Singapore,2007,male,75+ years,27,45000,Singapore2007,,"1,79,98,12,88,567",53098,Silent,60
Singapore,2007,female,75+ years,17,68300,Singapore2007,,"1,79,98,12,88,567",53098,Silent,24.89
Singapore,2007,male,55-74 years,41,267000,Singapore2007,,"1,79,98,12,88,567",53098,Silent,15.36
Singapore,2007,female,55-74 years,40,281800,Singapore2007,,"1,79,98,12,88,567",53098,Silent,14.19
Singapore,2007,male,35-54 years,77,609000,Singapore2007,,"1,79,98,12,88,567",53098,Boomers,12.64
Singapore,2007,male,25-34 years,28,263500,Singapore2007,,"1,79,98,12,88,567",53098,Generation X,10.63
Singapore,2007,male,15-24 years,24,242200,Singapore2007,,"1,79,98,12,88,567",53098,Millenials,9.91
Singapore,2007,female,35-54 years,46,608800,Singapore2007,,"1,79,98,12,88,567",53098,Boomers,7.56
Singapore,2007,female,25-34 years,18,285500,Singapore2007,,"1,79,98,12,88,567",53098,Generation X,6.3
Singapore,2007,female,15-24 years,10,233600,Singapore2007,,"1,79,98,12,88,567",53098,Millenials,4.28
Singapore,2007,female,5-14 years,0,235100,Singapore2007,,"1,79,98,12,88,567",53098,Generation Z,0
Singapore,2007,male,5-14 years,0,249800,Singapore2007,,"1,79,98,12,88,567",53098,Generation Z,0
Singapore,2008,male,75+ years,28,47500,Singapore2008,,"1,92,22,58,81,688",55735,Silent,58.95
Singapore,2008,female,75+ years,13,71800,Singapore2008,,"1,92,22,58,81,688",55735,Silent,18.11
Singapore,2008,male,55-74 years,49,282300,Singapore2008,,"1,92,22,58,81,688",55735,Silent,17.36
Singapore,2008,male,35-54 years,93,615400,Singapore2008,,"1,92,22,58,81,688",55735,Boomers,15.11
Singapore,2008,male,25-34 years,27,265900,Singapore2008,,"1,92,22,58,81,688",55735,Generation X,10.15
Singapore,2008,female,55-74 years,29,296800,Singapore2008,,"1,92,22,58,81,688",55735,Silent,9.77
Singapore,2008,female,35-54 years,45,616400,Singapore2008,,"1,92,22,58,81,688",55735,Boomers,7.3
Singapore,2008,female,25-34 years,14,287100,Singapore2008,,"1,92,22,58,81,688",55735,Generation X,4.88
Singapore,2008,female,15-24 years,11,240800,Singapore2008,,"1,92,22,58,81,688",55735,Millenials,4.57
Singapore,2008,male,15-24 years,9,247500,Singapore2008,,"1,92,22,58,81,688",55735,Millenials,3.64
Singapore,2008,male,5-14 years,1,245300,Singapore2008,,"1,92,22,58,81,688",55735,Generation Z,0.41
Singapore,2008,female,5-14 years,0,232100,Singapore2008,,"1,92,22,58,81,688",55735,Generation Z,0
Singapore,2009,male,75+ years,22,50400,Singapore2009,,"1,92,40,83,87,762",54413,Silent,43.65
Singapore,2009,female,75+ years,18,75900,Singapore2009,,"1,92,40,83,87,762",54413,Silent,23.72
Singapore,2009,male,55-74 years,50,299900,Singapore2009,,"1,92,40,83,87,762",54413,Silent,16.67
Singapore,2009,male,35-54 years,99,623400,Singapore2009,,"1,92,40,83,87,762",54413,Boomers,15.88
Singapore,2009,male,25-34 years,41,274700,Singapore2009,,"1,92,40,83,87,762",54413,Generation X,14.93
Singapore,2009,female,55-74 years,33,313500,Singapore2009,,"1,92,40,83,87,762",54413,Silent,10.53
Singapore,2009,male,15-24 years,21,254400,Singapore2009,,"1,92,40,83,87,762",54413,Millenials,8.25
Singapore,2009,female,35-54 years,40,626800,Singapore2009,,"1,92,40,83,87,762",54413,Boomers,6.38
Singapore,2009,female,15-24 years,11,250100,Singapore2009,,"1,92,40,83,87,762",54413,Millenials,4.4
Singapore,2009,female,25-34 years,9,296900,Singapore2009,,"1,92,40,83,87,762",54413,Generation X,3.03
Singapore,2009,female,5-14 years,3,228900,Singapore2009,,"1,92,40,83,87,762",54413,Generation Z,1.31
Singapore,2009,male,5-14 years,2,241200,Singapore2009,,"1,92,40,83,87,762",54413,Generation Z,0.83
Singapore,2010,male,75+ years,27,53300,Singapore2010,0.897,"2,36,42,17,82,178",66099,Silent,50.66
Singapore,2010,male,55-74 years,48,315800,Singapore2010,0.897,"2,36,42,17,82,178",66099,Silent,15.2
Singapore,2010,male,35-54 years,94,625200,Singapore2010,0.897,"2,36,42,17,82,178",66099,Generation X,15.04
Singapore,2010,female,75+ years,12,80900,Singapore2010,0.897,"2,36,42,17,82,178",66099,Silent,14.83
Singapore,2010,female,55-74 years,28,329000,Singapore2010,0.897,"2,36,42,17,82,178",66099,Silent,8.51
Singapore,2010,male,25-34 years,20,274300,Singapore2010,0.897,"2,36,42,17,82,178",66099,Generation X,7.29
Singapore,2010,female,35-54 years,34,630600,Singapore2010,0.897,"2,36,42,17,82,178",66099,Generation X,5.39
Singapore,2010,female,15-24 years,13,252900,Singapore2010,0.897,"2,36,42,17,82,178",66099,Millenials,5.14
Singapore,2010,female,25-34 years,12,296900,Singapore2010,0.897,"2,36,42,17,82,178",66099,Generation X,4.04
Singapore,2010,male,15-24 years,7,257900,Singapore2010,0.897,"2,36,42,17,82,178",66099,Millenials,2.71
Singapore,2010,male,5-14 years,1,235500,Singapore2010,0.897,"2,36,42,17,82,178",66099,Generation Z,0.42
Singapore,2010,female,5-14 years,0,224500,Singapore2010,0.897,"2,36,42,17,82,178",66099,Generation Z,0
Singapore,2011,male,75+ years,18,55900,Singapore2011,0.903,"2,75,96,69,26,379",76638,Silent,32.2
Singapore,2011,male,55-74 years,68,333700,Singapore2011,0.903,"2,75,96,69,26,379",76638,Boomers,20.38
Singapore,2011,female,75+ years,12,84300,Singapore2011,0.903,"2,75,96,69,26,379",76638,Silent,14.23
Singapore,2011,male,35-54 years,81,623200,Singapore2011,0.903,"2,75,96,69,26,379",76638,Generation X,13
Singapore,2011,female,55-74 years,42,347600,Singapore2011,0.903,"2,75,96,69,26,379",76638,Boomers,12.08
Singapore,2011,male,25-34 years,18,269000,Singapore2011,0.903,"2,75,96,69,26,379",76638,Millenials,6.69
Singapore,2011,female,35-54 years,35,631700,Singapore2011,0.903,"2,75,96,69,26,379",76638,Generation X,5.54
Singapore,2011,female,15-24 years,14,255000,Singapore2011,0.903,"2,75,96,69,26,379",76638,Millenials,5.49
Singapore,2011,male,15-24 years,12,260800,Singapore2011,0.903,"2,75,96,69,26,379",76638,Millenials,4.6
Singapore,2011,female,25-34 years,8,291100,Singapore2011,0.903,"2,75,96,69,26,379",76638,Millenials,2.75
Singapore,2011,female,5-14 years,0,219200,Singapore2011,0.903,"2,75,96,69,26,379",76638,Generation Z,0
Singapore,2011,male,5-14 years,0,229400,Singapore2011,0.903,"2,75,96,69,26,379",76638,Generation Z,0
Singapore,2012,male,75+ years,21,58300,Singapore2012,0.905,"2,90,67,36,81,684",80040,Silent,36.02
Singapore,2012,male,55-74 years,91,352500,Singapore2012,0.905,"2,90,67,36,81,684",80040,Boomers,25.82
Singapore,2012,female,75+ years,15,87100,Singapore2012,0.905,"2,90,67,36,81,684",80040,Silent,17.22
Singapore,2012,male,35-54 years,89,621200,Singapore2012,0.905,"2,90,67,36,81,684",80040,Generation X,14.33
Singapore,2012,female,35-54 years,66,632900,Singapore2012,0.905,"2,90,67,36,81,684",80040,Generation X,10.43
Singapore,2012,female,55-74 years,35,366600,Singapore2012,0.905,"2,90,67,36,81,684",80040,Boomers,9.55
Singapore,2012,male,25-34 years,22,263800,Singapore2012,0.905,"2,90,67,36,81,684",80040,Millenials,8.34
Singapore,2012,male,15-24 years,19,264800,Singapore2012,0.905,"2,90,67,36,81,684",80040,Millenials,7.18
Singapore,2012,female,15-24 years,17,258600,Singapore2012,0.905,"2,90,67,36,81,684",80040,Millenials,6.57
Singapore,2012,female,25-34 years,15,286200,Singapore2012,0.905,"2,90,67,36,81,684",80040,Millenials,5.24
Singapore,2012,female,5-14 years,1,214900,Singapore2012,0.905,"2,90,67,36,81,684",80040,Generation Z,0.47
Singapore,2012,male,5-14 years,1,224700,Singapore2012,0.905,"2,90,67,36,81,684",80040,Generation Z,0.45
Singapore,2013,male,75+ years,25,61658,Singapore2013,0.909,"3,04,45,43,27,499",83151,Silent,40.55
Singapore,2013,male,55-74 years,84,370242,Singapore2013,0.909,"3,04,45,43,27,499",83151,Boomers,22.69
Singapore,2013,female,75+ years,14,91216,Singapore2013,0.909,"3,04,45,43,27,499",83151,Silent,15.35
Singapore,2013,male,35-54 years,77,616200,Singapore2013,0.909,"3,04,45,43,27,499",83151,Generation X,12.5
Singapore,2013,male,15-24 years,30,264023,Singapore2013,0.909,"3,04,45,43,27,499",83151,Millenials,11.36
Singapore,2013,male,25-34 years,29,265275,Singapore2013,0.909,"3,04,45,43,27,499",83151,Millenials,10.93
Singapore,2013,female,55-74 years,30,384544,Singapore2013,0.909,"3,04,45,43,27,499",83151,Boomers,7.8
